"t
[s]","Io
[W/m2]","vo
[m/s]","To
[Â°C]","Tsky
[Â°C]","To_n
[Â°C]","CO2o_ppm
[ppm]","dayNR
[-]",RH           [%]
19875600.0,0.0,0.5,15.0,-5.0,14.411,320.0,231.0,94.0
19879200.0,0.0,1.0,13.8,-6.2,13.517,320.0,231.0,97.0
19882800.0,0.0,1.0,13.4,-6.6,13.121,320.0,231.0,97.0
19886400.0,0.0,0.5,13.2,-6.8,13.016,320.0,231.0,98.0
19890000.0,0.0,0.5,11.2,-8.8,11.027,320.0,231.0,98.0
19893600.0,83.33,0.5,13.1,9.1,12.916,320.0,231.0,98.0
19897200.0,188.89,1.0,16.0,6.5,15.188,320.0,231.0,91.9
19900800.0,341.67,1.5,18.0,5.5,15.801,320.0,231.0,79.8
19904400.0,447.22,1.5,19.1,5.3,15.994,320.0,231.0,72.7
19908000.0,447.22,2.0,20.2,7.5,16.236,320.0,231.0,66.6
19911600.0,194.44,2.5,19.2,12.6,15.343,320.0,231.0,66.6
19915200.0,330.56,3.5,19.7,9.8,16.294,320.0,231.0,70.6
19918800.0,363.89,3.5,19.9,8.6,15.84,320.0,231.0,65.6
19922400.0,347.22,2.5,19.0,6.9,15.413,320.0,231.0,68.6
19926000.0,369.44,3.0,19.5,4.3,15.229,320.0,231.0,63.6
19929600.0,297.22,3.0,18.4,1.6,13.633,320.0,231.0,58.5
19933200.0,194.44,3.0,17.1,-2.9,13.115,320.0,231.0,63.5
19936800.0,80.56,3.0,16.2,-3.8,12.666,320.0,231.0,66.6
19940400.0,16.67,2.5,15.4,-4.6,12.502,320.0,231.0,71.7
19944000.0,0.0,2.0,14.9,-5.1,12.578,320.0,231.0,76.7
19947600.0,0.0,2.0,15.2,-4.8,12.75,320.0,231.0,75.7
19951200.0,0.0,2.0,15.0,-5.0,12.881,320.0,231.0,78.8
19954800.0,0.0,1.5,14.8,-5.2,13.004,320.0,231.0,81.8
19958400.0,0.0,2.0,14.4,-5.6,13.03,320.0,231.0,85.9
19962000.0,0.0,2.5,14.7,-5.3,13.114,320.0,232.0,83.8
19965600.0,0.0,3.0,14.9,-5.1,13.407,320.0,232.0,84.8
19969200.0,0.0,3.0,15.1,-4.9,13.598,320.0,232.0,84.8
19972800.0,0.0,2.5,15.4,-4.6,13.78,320.0,232.0,83.8
19976400.0,0.0,3.5,15.8,-4.2,14.055,320.0,232.0,82.8
19980000.0,38.89,4.5,16.3,12.3,14.744,320.0,232.0,84.8
19983600.0,88.89,5.5,17.0,13.0,14.862,320.0,232.0,79.8
19987200.0,258.33,6.0,17.7,7.6,15.177,320.0,232.0,76.7
19990800.0,305.56,7.0,18.2,8.1,15.052,320.0,232.0,71.7
19994400.0,541.67,7.0,19.4,4.4,16.146,320.0,232.0,71.7
19998000.0,422.22,6.5,20.3,8.4,16.839,320.0,232.0,70.7
20001600.0,141.67,6.5,20.0,16.0,16.942,320.0,232.0,73.7
20005200.0,205.56,6.5,19.3,15.3,17.14,320.0,232.0,80.8
20008800.0,280.56,6.5,19.9,15.9,17.464,320.0,232.0,78.8
20012400.0,430.56,6.5,21.2,3.7,18.428,320.0,232.0,76.7
20016000.0,316.67,6.0,20.8,2.8,18.306,320.0,232.0,78.8
20019600.0,208.33,5.5,21.0,3.0,18.242,320.0,232.0,76.7
20023200.0,113.89,4.5,20.6,2.6,18.243,320.0,232.0,79.8
20026800.0,16.67,4.0,20.0,0.0,18.04,320.0,232.0,82.8
20030400.0,2.78,4.0,19.0,-1.0,17.438,320.0,232.0,85.9
20034000.0,0.0,4.5,18.4,-1.6,17.311,320.0,232.0,89.9
20037600.0,0.0,4.5,18.3,-1.7,17.214,320.0,232.0,89.9
20041200.0,0.0,5.5,18.3,-1.7,17.325,320.0,232.0,90.9
20044800.0,0.0,5.5,18.4,-1.6,17.532,320.0,232.0,91.9
20048400.0,0.0,6.5,18.4,-1.6,17.642,320.0,233.0,93.0
20052000.0,0.0,5.5,18.4,-1.6,17.752,320.0,233.0,94.0
20055600.0,0.0,6.5,18.6,-1.4,17.728,320.0,233.0,92.0
20059200.0,0.0,6.0,18.6,-1.4,17.728,320.0,233.0,92.0
20062800.0,0.0,7.0,19.3,-0.7,17.841,320.0,233.0,86.9
20066400.0,5.56,8.0,19.5,15.5,17.801,320.0,233.0,84.9
20070000.0,5.56,7.5,15.9,11.9,15.498,320.0,233.0,96.0
20073600.0,83.33,5.0,15.4,11.4,14.904,320.0,233.0,95.0
20077200.0,269.44,6.0,16.5,12.5,14.283,320.0,233.0,78.8
20080800.0,441.67,7.0,17.7,5.0,13.522,320.0,233.0,62.5
20084400.0,655.56,6.5,17.4,0.2,13.138,320.0,233.0,61.5
20088000.0,641.67,5.5,16.5,-0.7,12.353,320.0,233.0,61.5
20091600.0,641.67,6.0,16.7,-1.6,12.05,320.0,233.0,57.5
20095200.0,663.89,6.0,16.5,-4.8,12.117,320.0,233.0,59.5
20098800.0,463.89,6.0,16.0,-2.8,11.568,320.0,233.0,58.5
20102400.0,363.89,6.0,16.2,-4.3,11.857,320.0,233.0,59.5
20106000.0,197.22,5.0,15.5,-4.5,11.593,320.0,233.0,62.5
20109600.0,52.78,4.0,15.2,-4.8,11.553,320.0,233.0,64.6
20113200.0,8.33,3.0,14.9,-5.1,11.287,320.0,233.0,64.6
20116800.0,0.0,3.0,15.1,-4.9,11.353,320.0,233.0,63.5
20120400.0,0.0,3.0,15.0,-5.0,11.705,320.0,233.0,67.6
20124000.0,0.0,2.5,14.4,-5.6,11.801,320.0,233.0,73.7
20127600.0,0.0,2.5,14.4,-5.6,11.38,320.0,233.0,69.6
20131200.0,0.0,1.5,13.5,-6.5,11.776,320.0,233.0,81.8
20134800.0,0.0,1.5,13.8,-6.2,12.553,320.0,234.0,86.9
20138400.0,0.0,1.5,13.5,-6.5,12.746,320.0,234.0,91.9
20142000.0,0.0,1.5,13.0,-7.0,11.784,320.0,234.0,86.9
20145600.0,0.0,1.5,12.6,-7.4,10.733,320.0,234.0,79.8
20149200.0,2.78,1.5,11.9,-8.1,10.076,320.0,234.0,79.8
20152800.0,30.56,1.5,12.8,8.8,10.628,320.0,234.0,76.7
20156400.0,88.89,2.0,13.4,7.6,11.185,320.0,234.0,76.7
20160000.0,116.67,2.5,14.4,8.6,12.113,320.0,234.0,76.7
20163600.0,272.22,4.5,15.1,5.7,11.794,320.0,234.0,67.6
20167200.0,516.67,5.5,16.1,1.6,11.654,320.0,234.0,58.5
20170800.0,263.89,5.0,14.5,6.2,11.149,320.0,234.0,66.6
20174400.0,216.67,5.5,15.1,7.8,11.353,320.0,234.0,63.5
20178000.0,480.56,5.0,15.5,11.5,11.252,320.0,234.0,59.5
20181600.0,441.67,5.0,13.2,9.2,11.296,320.0,234.0,79.8
20185200.0,430.56,5.0,16.1,12.1,12.577,320.0,234.0,66.6
20188800.0,188.89,5.0,14.5,2.6,11.893,320.0,234.0,73.7
20192400.0,152.78,5.0,14.1,2.2,11.937,320.0,234.0,77.7
20196000.0,80.56,4.5,13.5,-1.6,11.177,320.0,234.0,75.7
20199600.0,16.67,3.5,12.9,-5.4,11.014,320.0,234.0,79.8
20203200.0,0.0,2.5,12.3,8.3,10.83,320.0,234.0,83.8
20206800.0,0.0,2.5,12.0,8.0,11.19,320.0,234.0,90.9
20210400.0,0.0,2.5,11.7,7.7,10.898,320.0,234.0,90.9
20214000.0,0.0,2.0,11.6,7.6,10.711,320.0,234.0,89.9
20217600.0,0.0,2.5,11.4,7.4,10.517,320.0,234.0,89.9
20221200.0,0.0,2.0,11.4,7.4,9.698,320.0,235.0,80.8
20224800.0,0.0,2.0,11.4,7.4,9.514,320.0,235.0,78.7
20228400.0,0.0,2.5,12.1,8.1,9.398,320.0,235.0,70.6
20232000.0,0.0,2.5,11.2,4.0,9.234,320.0,235.0,77.7
20235600.0,0.0,1.5,11.5,4.3,9.233,320.0,235.0,74.7
20239200.0,30.56,2.0,12.0,8.0,9.694,320.0,235.0,74.7
20242800.0,83.33,2.0,12.1,8.1,10.168,320.0,235.0,78.7
20246400.0,255.56,2.5,13.7,3.5,10.644,320.0,235.0,68.6
20250000.0,155.56,3.5,11.9,7.9,10.263,320.0,235.0,81.8
20253600.0,241.67,3.0,13.5,5.5,11.677,320.0,235.0,80.8
20257200.0,352.78,3.5,13.4,3.0,10.984,320.0,235.0,74.7
20260800.0,141.67,3.0,13.2,7.6,10.8,320.0,235.0,74.7
20264400.0,405.56,3.5,15.2,11.2,11.664,320.0,235.0,65.6
20268000.0,302.78,3.5,15.0,3.9,11.705,320.0,235.0,67.6
20271600.0,316.67,4.0,14.2,0.4,10.988,320.0,235.0,67.6
20275200.0,202.78,3.5,14.2,1.5,10.988,320.0,235.0,67.6
20278800.0,91.67,2.5,14.2,1.5,10.452,320.0,235.0,62.5
20282400.0,22.22,3.0,11.8,7.8,10.631,320.0,235.0,86.9
20286000.0,8.33,1.5,11.6,7.6,10.62,320.0,235.0,88.9
20289600.0,0.0,1.5,11.2,7.2,10.589,320.0,235.0,92.9
20293200.0,0.0,1.5,11.0,7.0,10.305,320.0,235.0,91.9
20296800.0,0.0,1.0,10.8,6.8,10.197,320.0,235.0,92.9
20300400.0,0.0,1.5,10.9,6.9,10.031,320.0,235.0,89.9
20304000.0,0.0,1.0,10.6,6.6,9.914,320.0,235.0,91.9
20307600.0,0.0,1.0,10.6,6.6,10.001,320.0,236.0,92.9
20311200.0,0.0,1.5,10.5,6.5,9.817,320.0,236.0,91.9
20314800.0,0.0,1.0,10.2,6.2,9.093,320.0,236.0,86.9
20318400.0,0.0,1.0,8.9,1.7,8.335,320.0,236.0,92.9
20322000.0,0.0,1.5,8.3,-2.1,7.986,320.0,236.0,96.0
20325600.0,33.33,1.5,10.4,6.4,9.022,320.0,236.0,83.8
20329200.0,80.56,1.5,11.8,7.8,10.169,320.0,236.0,81.8
20332800.0,158.33,1.5,12.1,8.1,10.826,320.0,236.0,85.8
20336400.0,169.44,2.5,12.8,8.8,11.306,320.0,236.0,83.8
20340000.0,83.33,1.5,11.6,7.6,10.62,320.0,236.0,88.9
20343600.0,80.56,2.0,11.8,7.8,11.086,320.0,236.0,91.9
20347200.0,166.67,1.5,12.8,8.8,11.592,320.0,236.0,86.9
20350800.0,169.44,2.0,13.7,9.7,11.463,320.0,236.0,76.7
20354400.0,66.67,2.0,11.8,7.8,10.814,320.0,236.0,88.9
20358000.0,391.67,2.5,15.0,-1.6,12.03,320.0,236.0,70.6
20361600.0,141.67,2.5,15.1,5.5,11.794,320.0,236.0,67.6
20365200.0,88.89,2.5,14.2,1.4,11.825,320.0,236.0,75.7
20368800.0,30.56,1.0,13.4,9.4,11.484,320.0,236.0,79.8
20372400.0,8.33,0.5,11.4,4.2,10.696,320.0,236.0,91.9
20376000.0,0.0,0.0,10.8,0.4,10.197,320.0,236.0,92.9
20379600.0,0.0,0.5,10.4,0.0,9.891,320.0,236.0,94.0
20383200.0,0.0,0.5,10.4,0.0,9.805,320.0,236.0,92.9
20386800.0,0.0,0.5,8.6,-5.0,8.282,320.0,236.0,96.0
20390400.0,0.0,0.0,8.0,-8.8,7.689,320.0,236.0,96.0
20394000.0,0.0,0.5,6.7,-13.3,6.478,320.0,237.0,97.0
20397600.0,0.0,0.5,6.0,-14.0,5.784,320.0,237.0,97.0
20401200.0,0.0,0.0,5.5,-14.5,5.288,320.0,237.0,97.0
20404800.0,0.0,0.0,5.3,-14.7,5.09,320.0,237.0,97.0
20408400.0,0.0,0.0,4.8,-15.2,4.594,320.0,237.0,97.0
20412000.0,72.22,0.5,7.4,3.4,7.172,320.0,237.0,97.0
20415600.0,222.22,0.5,10.9,-0.5,10.382,320.0,237.0,94.0
20419200.0,352.78,0.5,14.5,1.1,11.893,320.0,237.0,73.7
20422800.0,447.22,1.0,15.4,1.2,11.279,320.0,237.0,60.5
20426400.0,597.22,1.5,15.5,-1.2,11.252,320.0,237.0,59.5
20430000.0,497.22,1.5,16.4,2.5,11.434,320.0,237.0,54.4
20433600.0,691.67,1.5,17.4,-1.3,12.028,320.0,237.0,52.4
20437200.0,691.67,1.5,18.3,-1.7,12.124,320.0,237.0,47.3
20440800.0,505.56,2.0,16.7,-0.5,11.197,320.0,237.0,50.4
20444400.0,491.67,1.0,17.5,-3.0,11.985,320.0,237.0,51.4
20448000.0,302.78,1.5,17.0,-1.3,11.319,320.0,237.0,49.4
20451600.0,191.67,1.0,17.0,-1.3,11.941,320.0,237.0,54.4
20455200.0,88.89,1.0,15.2,-4.8,11.884,320.0,237.0,67.6
20458800.0,16.67,1.5,14.4,-5.6,11.38,320.0,237.0,69.6
20462400.0,0.0,1.5,12.8,-7.2,10.53,320.0,237.0,75.7
20466000.0,0.0,1.5,11.3,-8.7,9.787,320.0,237.0,82.8
20469600.0,0.0,1.0,10.5,-9.5,9.205,320.0,237.0,84.8
20473200.0,0.0,0.5,10.0,-10.0,8.814,320.0,237.0,85.8
20476800.0,0.0,0.5,9.0,-11.0,8.269,320.0,237.0,90.9
20480400.0,0.0,1.0,9.4,-10.6,8.408,320.0,238.0,87.9
20484000.0,0.0,1.0,8.9,-11.1,8.008,320.0,238.0,88.9
20487600.0,0.0,1.5,8.6,-11.4,7.717,320.0,238.0,88.9
20491200.0,0.0,1.5,8.4,-11.6,7.199,320.0,238.0,84.8
20494800.0,0.0,1.5,8.4,-11.6,7.281,320.0,238.0,85.8
20498400.0,72.22,1.5,9.8,5.8,8.191,320.0,238.0,80.8
20502000.0,205.56,2.0,12.6,1.8,10.05,320.0,238.0,72.7
20505600.0,255.56,2.0,14.1,3.7,10.792,320.0,238.0,66.6
20509200.0,508.33,2.5,16.5,0.6,11.759,320.0,238.0,56.4
20512800.0,616.67,3.5,18.2,0.9,12.436,320.0,238.0,50.4
20516400.0,630.56,4.5,19.6,2.6,13.179,320.0,238.0,47.3
20520000.0,705.56,4.0,20.2,1.1,13.381,320.0,238.0,45.3
20523600.0,677.78,3.0,21.4,1.7,13.436,320.0,238.0,39.3
20527200.0,616.67,3.0,21.9,1.3,13.977,320.0,238.0,40.3
20530800.0,502.78,3.0,21.9,0.8,13.821,320.0,238.0,39.3
20534400.0,380.56,3.0,21.6,-1.1,14.051,320.0,238.0,42.3
20538000.0,230.56,3.0,20.9,0.9,13.943,320.0,238.0,45.3
20541600.0,91.67,2.0,19.4,-0.6,13.291,320.0,238.0,49.4
20545200.0,8.33,2.0,17.4,-2.6,12.65,320.0,238.0,57.5
20548800.0,0.0,1.5,15.1,-4.9,11.904,320.0,238.0,68.6
20552400.0,0.0,1.5,15.0,-5.0,12.03,320.0,238.0,70.6
20556000.0,0.0,1.0,14.2,-5.8,11.514,320.0,238.0,72.7
20559600.0,0.0,1.0,13.4,-6.6,10.984,320.0,238.0,74.7
20563200.0,0.0,1.5,13.0,-7.0,10.615,320.0,238.0,74.7
20566800.0,0.0,1.5,11.6,-8.4,9.98,320.0,239.0,81.8
20570400.0,0.0,1.0,11.0,-9.0,9.593,320.0,239.0,83.8
20574000.0,0.0,1.0,9.8,-10.2,8.964,320.0,239.0,89.9
20577600.0,0.0,1.0,9.1,-10.9,8.613,320.0,239.0,93.9
20581200.0,0.0,0.5,8.5,-11.5,8.024,320.0,239.0,94.0
20584800.0,47.22,0.5,10.2,6.2,9.694,320.0,239.0,94.0
20588400.0,166.67,0.5,13.3,4.1,11.39,320.0,239.0,79.8
20592000.0,294.44,1.0,16.1,4.4,13.692,320.0,239.0,76.7
20595600.0,430.56,0.5,19.1,5.2,15.75,320.0,239.0,70.6
20599200.0,530.56,1.5,20.4,5.2,16.802,320.0,239.0,69.6
20602800.0,591.67,2.0,21.7,5.5,17.575,320.0,239.0,66.6
20606400.0,619.44,2.5,23.0,5.9,17.002,320.0,239.0,54.4
20610000.0,602.78,2.5,23.8,5.9,17.215,320.0,239.0,51.4
20613600.0,558.33,2.0,23.8,4.8,16.745,320.0,239.0,48.4
20617200.0,458.33,1.5,24.2,4.6,18.169,320.0,239.0,55.5
20620800.0,302.78,1.5,23.8,5.0,17.677,320.0,239.0,54.4
20624400.0,163.89,1.0,22.6,2.6,17.535,320.0,239.0,60.5
20628000.0,55.56,1.5,21.1,1.1,15.818,320.0,239.0,57.5
20631600.0,5.56,1.0,17.8,-2.2,15.039,320.0,239.0,74.7
20635200.0,0.0,1.0,16.5,-3.5,14.393,320.0,239.0,79.8
20638800.0,0.0,1.0,14.3,-5.7,13.625,320.0,239.0,92.9
20642400.0,0.0,0.5,13.4,-6.6,12.933,320.0,239.0,95.0
20646000.0,0.0,0.5,12.5,-7.5,12.229,320.0,239.0,97.0
20649600.0,0.0,0.5,12.1,-7.9,11.832,320.0,239.0,97.0
20653200.0,0.0,0.5,11.3,-8.7,11.039,320.0,240.0,97.0
20656800.0,0.0,0.5,11.5,-8.5,11.237,320.0,240.0,97.0
20660400.0,0.0,0.5,11.7,-8.3,11.436,320.0,240.0,97.0
20664000.0,0.0,0.5,11.5,-8.5,11.237,320.0,240.0,97.0
20667600.0,0.0,0.5,11.4,-8.6,11.138,320.0,240.0,97.0
20671200.0,52.78,0.5,13.1,9.1,12.823,320.0,240.0,97.0
20674800.0,69.44,1.0,14.4,10.4,13.919,320.0,240.0,95.0
20678400.0,108.33,2.0,17.0,13.0,15.952,320.0,240.0,89.9
20682000.0,166.67,3.5,17.4,13.4,16.123,320.0,240.0,87.9
20685600.0,141.67,3.5,17.4,13.4,15.904,320.0,240.0,85.9
20689200.0,94.44,3.5,16.4,12.4,15.264,320.0,240.0,88.9
20692800.0,113.89,3.5,16.6,12.6,15.245,320.0,240.0,86.9
20696400.0,130.56,3.5,17.8,13.8,15.84,320.0,240.0,81.8
20700000.0,158.33,3.5,18.1,14.1,16.01,320.0,240.0,80.8
20703600.0,105.56,3.5,18.3,14.3,15.967,320.0,240.0,78.8
20707200.0,191.67,4.0,19.3,15.3,16.055,320.0,240.0,71.7
20710800.0,91.67,3.5,18.9,14.9,16.291,320.0,240.0,76.7
20714400.0,47.22,2.5,19.0,15.0,16.74,320.0,240.0,79.8
20718000.0,2.78,2.5,17.8,10.6,16.728,320.0,240.0,89.9
20721600.0,0.0,2.0,17.4,10.2,16.663,320.0,240.0,93.0
20725200.0,0.0,2.5,17.5,10.3,16.545,320.0,240.0,90.9
20728800.0,0.0,2.0,16.8,6.4,16.18,320.0,240.0,94.0
20732400.0,0.0,3.5,16.6,6.2,15.564,320.0,240.0,89.9
20736000.0,0.0,2.5,15.4,1.8,14.399,320.0,240.0,89.9
20739600.0,0.0,3.0,15.9,2.3,14.676,320.0,241.0,87.9
20743200.0,0.0,2.5,16.0,2.4,14.877,320.0,241.0,88.9
20746800.0,0.0,2.5,15.7,2.1,14.895,320.0,241.0,91.9
20750400.0,0.0,2.0,15.4,1.8,15.004,320.0,241.0,96.0
20754000.0,0.0,3.0,15.3,1.7,15.005,320.0,241.0,97.0
20757600.0,5.56,2.0,15.7,11.7,15.2,320.0,241.0,95.0
20761200.0,38.89,3.0,16.4,12.4,15.786,320.0,241.0,94.0
20764800.0,72.22,3.0,17.0,13.0,15.845,320.0,241.0,88.9
20768400.0,166.67,3.0,17.2,13.2,15.822,320.0,241.0,86.9
20772000.0,352.78,3.0,18.5,7.5,16.271,320.0,241.0,79.8
20775600.0,458.33,3.0,19.2,6.0,17.046,320.0,241.0,80.8
20779200.0,344.44,3.5,19.4,15.4,16.756,320.0,241.0,76.7
20782800.0,266.67,2.5,20.4,16.4,17.184,320.0,241.0,72.7
20786400.0,222.22,2.5,21.0,17.0,17.344,320.0,241.0,69.6
20790000.0,194.44,2.5,20.8,16.8,17.033,320.0,241.0,68.6
20793600.0,83.33,2.0,20.3,16.3,17.343,320.0,241.0,74.7
20797200.0,30.56,2.5,18.9,14.9,17.227,320.0,241.0,84.8
20800800.0,19.44,3.0,17.6,13.6,16.966,320.0,241.0,94.0
20804400.0,2.78,4.0,17.0,13.0,16.165,320.0,241.0,91.9
20808000.0,0.0,4.0,16.4,12.4,16.095,320.0,241.0,97.0
20811600.0,0.0,4.0,16.4,12.4,16.095,320.0,241.0,97.0
20815200.0,0.0,4.5,16.9,12.9,16.173,320.0,241.0,93.0
20818800.0,0.0,3.5,17.3,13.3,16.777,320.0,241.0,95.0
20822400.0,0.0,4.0,17.4,13.4,16.556,320.0,241.0,92.0
20826000.0,0.0,5.5,18.1,14.1,16.124,320.0,242.0,81.8
20829600.0,0.0,6.0,16.6,9.4,15.458,320.0,242.0,88.9
20833200.0,0.0,5.0,16.2,12.2,15.795,320.0,242.0,96.0
20836800.0,0.0,5.0,15.9,11.9,14.044,320.0,242.0,81.8
20840400.0,0.0,4.5,15.3,11.3,13.995,320.0,242.0,86.9
20844000.0,22.22,4.0,15.8,11.8,14.161,320.0,242.0,83.8
20847600.0,155.56,4.5,16.5,7.5,14.173,320.0,242.0,77.7
20851200.0,130.56,4.0,16.2,12.2,14.648,320.0,242.0,84.8
20854800.0,147.22,4.0,16.4,12.4,14.946,320.0,242.0,85.9
20858400.0,308.33,5.5,17.6,13.6,14.97,320.0,242.0,75.7
20862000.0,263.89,5.0,18.2,9.6,14.933,320.0,242.0,70.6
20865600.0,263.89,5.5,17.0,13.0,14.862,320.0,242.0,79.8
20869200.0,83.33,5.0,15.3,11.3,14.098,320.0,242.0,87.9
20872800.0,127.78,4.5,14.8,10.8,14.115,320.0,242.0,93.0
20876400.0,327.78,3.5,16.3,1.3,14.314,320.0,242.0,80.8
20880000.0,266.67,4.0,16.5,-1.0,14.173,320.0,242.0,77.7
20883600.0,102.78,4.0,16.3,-1.2,13.767,320.0,242.0,75.7
20887200.0,30.56,4.5,16.3,-1.2,13.434,320.0,242.0,72.7
20890800.0,2.78,3.5,14.5,10.5,13.326,320.0,242.0,87.9
20894400.0,0.0,3.5,14.5,10.5,13.919,320.0,242.0,94.0
20898000.0,0.0,3.0,14.2,10.2,13.914,320.0,242.0,97.0
20901600.0,0.0,2.0,14.5,10.5,14.114,320.0,242.0,96.0
20905200.0,0.0,2.5,14.3,10.3,13.917,320.0,242.0,96.0
20908800.0,0.0,3.0,14.2,10.2,13.721,320.0,242.0,95.0
20912400.0,0.0,2.5,14.2,10.2,13.818,320.0,243.0,96.0
20916000.0,0.0,1.5,14.1,10.1,13.719,320.0,243.0,96.0
20919600.0,0.0,1.0,14.1,10.1,13.719,320.0,243.0,96.0
20923200.0,0.0,1.5,14.2,10.2,13.818,320.0,243.0,96.0
20926800.0,0.0,1.5,14.3,10.3,13.917,320.0,243.0,96.0
20930400.0,16.67,2.0,14.6,10.6,13.821,320.0,243.0,91.9
20934000.0,27.78,3.0,14.3,10.3,13.917,320.0,243.0,96.0
20937600.0,33.33,3.0,14.4,10.4,14.112,320.0,243.0,97.0
